Hour,DC,Bids,Impressions,Spent
2020-05-17 8:00:00,US,2799141,597055,618478
2020-05-17 9:00:00,EU,6388945,1534332,713814
2020-05-17 9:00:00,US,4805861,882528,1060160
2020-05-17 10:00:00,EU,6634767,1547484,737138
2020-05-17 10:00:00,US,5339745,932826,1126960
2020-05-17 11:00:00,EU,6697681,1533932,763055
2020-05-17 11:00:00,US,5733089,914634,1373517
2020-05-17 12:00:00,EU,6722386,1576782,767365
2020-05-17 12:00:00,US,6422925,1053141,1784496
2020-05-17 13:00:00,EU,6808977,1588881,739808
2020-05-17 13:00:00,US,7124132,1237313,2118556
2020-05-17 14:00:00,EU,6727175,1558125,684910
2020-05-17 14:00:00,US,7631153,1379177,2391812
2020-05-17 15:00:00,EU,6452405,1489346,674637
2020-05-17 15:00:00,US,7796521,1444609,2507804
2020-05-17 16:00:00,EU,6461205,1523412,657202
2020-05-17 16:00:00,US,8176490,1506393,2505756
2020-05-17 17:00:00,EU,6206304,1475786,657660
2020-05-17 17:00:00,US,8228414,1532399,2682097
2020-05-17 18:00:00,EU,5925065,1425519,667201
2020-05-17 18:00:00,US,8043411,1529909,2661295
2020-05-17 19:00:00,EU,5444466,1344669,657124
2020-05-17 19:00:00,US,7949765,1564322,2712839
2020-05-17 20:00:00,EU,4880559,1225012,620773
2020-05-17 20:00:00,US,7801209,1522017,2682495
2020-05-17 21:00:00,EU,4403296,1091329,569586
2020-05-17 21:00:00,US,7511950,1470426,2577057
2020-05-17 22:00:00,EU,3929303,981685,464685
2020-05-17 22:00:00,US,7171120,1408787,2456251
2020-05-17 23:00:00,EU,3509139,846271,356382
2020-05-17 23:00:00,US,6941483,1388814,2370973
2020-05-18 0:00:00,EU,3614260,891859,341294
2020-05-18 0:00:00,US,7866888,1636831,2805382
2020-05-18 1:00:00,EU,3716497,908896,336941
2020-05-18 1:00:00,US,8039203,1772124,2930291
2020-05-18 2:00:00,EU,3885769,954072,315524
2020-05-18 2:00:00,US,7932209,1801718,2966892
2020-05-18 3:00:00,EU,4202744,1020964,334902
2020-05-18 3:00:00,US,7447715,1722797,2797841
2020-05-18 4:00:00,EU,4791796,1120893,377108
2020-05-18 4:00:00,US,6972767,1464368,2511182
2020-05-18 5:00:00,EU,5306032,1215756,432435
2020-05-18 5:00:00,US,6306037,1347678,2108088
2020-05-18 6:00:00,EU,5462166,1253291,489456
2020-05-18 6:00:00,US,5549595,1144079,1595065
2020-05-18 7:00:00,EU,5745074,1318227,580904
2020-05-18 7:00:00,US,5343444,1020424,1342673
2020-05-18 8:00:00,EU,5941589,1352386,628104
2020-05-18 8:00:00,US,5144483,921997,1186854
2020-05-18 9:00:00,EU,6177396,1376938,664593
2020-05-18 9:00:00,US,5320965,989025,1219216
2020-05-18 10:00:00,EU,6555504,1444418,739092
2020-05-18 10:00:00,US,5908209,1073450,1320455
2020-05-18 11:00:00,EU,6567435,1481155,746363
2020-05-18 11:00:00,US,6764633,1184315,1542565
2020-05-18 12:00:00,EU,6778461,1568762,757341
2020-05-18 12:00:00,US,7571516,1134015,1824059
2020-05-18 13:00:00,EU,6626228,1576557,752501
2020-05-18 13:00:00,US,8246648,1311682,2048602
2020-05-18 14:00:00,EU,6689568,1597056,734543
2020-05-18 14:00:00,US,8273897,1366557,2179587
2020-05-18 15:00:00,EU,6390682,1483156,724123
2020-05-18 15:00:00,US,8624573,1428754,2272014
2020-05-18 16:00:00,EU,6527798,1520524,714063
2020-05-18 16:00:00,US,8378425,1449205,2433492
2020-05-18 17:00:00,EU,6174635,1494293,717574
2020-05-18 17:00:00,US,7739712,1378651,2479910
2020-05-18 18:00:00,EU,5745021,1398003,737334
2020-05-18 18:00:00,US,7469529,1371520,2611293
2020-05-18 19:00:00,EU,5028295,1317192,679988
2020-05-18 19:00:00,US,6902612,1305776,2530607
2020-05-18 20:00:00,EU,4583125,1221628,626434
2020-05-18 20:00:00,US,6580837,1343493,2620256
2020-05-18 21:00:00,EU,4446243,1093129,567046
2020-05-18 21:00:00,US,6522020,1320105,2552653
2020-05-18 22:00:00,EU,4008376,974179,495863
2020-05-18 22:00:00,US,6464122,1353111,2609250
2020-05-18 23:00:00,EU,3543802,836947,381989
2020-05-18 23:00:00,US,6494533,1321208,2561794
2020-05-19 0:00:00,EU,3663702,855893,374575
2020-05-19 0:00:00,US,7439947,1500056,3071538
2020-05-19 1:00:00,EU,3867168,885300,342237
2020-05-19 1:00:00,US,7417040,1591795,3223385
2020-05-19 2:00:00,EU,3981574,941806,347989
2020-05-19 2:00:00,US,7313142,1613132,3127529
2020-05-19 3:00:00,EU,3828088,904050,332173
2020-05-19 3:00:00,US,6509245,1527768,2916164
2020-05-19 4:00:00,EU,4799513,1066358,410165
2020-05-19 4:00:00,US,6426073,1448025,2743534
2020-05-19 5:00:00,EU,5375982,1166768,488160
2020-05-19 5:00:00,US,5632469,1229220,2180671
2020-05-19 6:00:00,EU,5827630,1268678,552472
2020-05-19 6:00:00,US,5106881,1048250,1654179
2020-05-19 7:00:00,EU,6036762,1346120,625897
2020-05-19 7:00:00,US,4647331,883173,1355604
2020-05-19 8:00:00,EU,6118667,1378551,611278
2020-05-19 8:00:00,US,4544485,815847,1061260
2020-05-19 9:00:00,EU,6257210,1399625,640438
2020-05-19 9:00:00,US,4699507,823359,1064431
2020-05-19 10:00:00,EU,6618705,1449644,713058
2020-05-19 10:00:00,US,5510105,955653,1256313
2020-05-19 11:00:00,EU,6508181,1413891,718924
2020-05-19 11:00:00,US,6318980,1151944,1526240
2020-05-19 12:00:00,EU,6605816,1503260,735753
2020-05-19 12:00:00,US,7108886,1306332,1792236
2020-05-19 13:00:00,EU,6627075,1601078,755042
2020-05-19 13:00:00,US,7845505,1436231,1957071
2020-05-19 14:00:00,EU,6673416,1571797,715941
2020-05-19 14:00:00,US,8098994,1432005,2240174
2020-05-19 15:00:00,EU,6464507,1578937,670452
2020-05-19 15:00:00,US,8190133,1494566,2259520
2020-05-19 16:00:00,EU,6367112,1499502,682306
2020-05-19 16:00:00,US,8224050,1430943,2370648
2020-05-19 17:00:00,EU,6287220,1470357,736142
2020-05-19 17:00:00,US,7952898,1385581,2633354
2020-05-19 18:00:00,EU,6063762,1443463,756745
2020-05-19 18:00:00,US,7936601,1423454,2815085
2020-05-19 19:00:00,EU,3117195,712473,475197
2020-05-19 19:00:00,US,5877257,1002629,2408198
2020-05-19 20:00:00,EU,5468384,1495473,953938
2020-05-19 20:00:00,US,7162366,1442545,2878266
2020-05-19 21:00:00,EU,4926144,1300996,738121
2020-05-19 21:00:00,US,7363302,1489207,3028195
2020-05-19 22:00:00,EU,4339965,1105085,594617
2020-05-19 22:00:00,US,7449713,1476558,2948217
2020-05-19 23:00:00,EU,3858865,952394,495559
2020-05-19 23:00:00,US,7630887,1504603,2877729
2020-05-20 0:00:00,EU,3741588,899987,406264
2020-05-20 0:00:00,US,8205776,1601527,3241153
2020-05-20 1:00:00,EU,3872061,888280,360300
2020-05-20 1:00:00,US,8717741,1783370,3551882
2020-05-20 2:00:00,EU,4141082,943989,597988
2020-05-20 2:00:00,US,8433058,1747915,3720702
2020-05-20 3:00:00,EU,4377038,966812,1704659
2020-05-20 3:00:00,US,7617895,1536501,3181913
2020-05-20 4:00:00,EU,5017733,1081477,456735
2020-05-20 4:00:00,US,7293731,1385526,2939611
2020-05-20 5:00:00,EU,5535394,1152087,541580
2020-05-20 5:00:00,US,6463914,1189891,2327760
2020-05-20 6:00:00,EU,5945857,1235043,623551
2020-05-20 6:00:00,US,5665965,997028,1778141
2020-05-20 7:00:00,EU,6253043,1335985,706056
2020-05-20 7:00:00,US,5350028,910739,1423200
2020-05-20 8:00:00,EU,6215555,1346698,692546
2020-05-20 8:00:00,US,5215767,839989,1178237
2020-05-20 9:00:00,EU,6248367,1380663,725652
2020-05-20 9:00:00,US,5272534,894626,1086908
2020-05-20 10:00:00,EU,6507973,1437054,773371
2020-05-20 10:00:00,US,5733915,1044107,1209687
2020-05-20 11:00:00,EU,6597824,1442527,772628
2020-05-20 11:00:00,US,6235225,1134137,1400577
2020-05-20 12:00:00,EU,6598343,1479013,759228
2020-05-20 12:00:00,US,6426419,1066507,1633452
2020-05-20 13:00:00,EU,6489154,1539856,737411
2020-05-20 13:00:00,US,6957035,1205267,1821267
2020-05-20 14:00:00,EU,6328963,1496118,730026
2020-05-20 14:00:00,US,7054407,1217188,1932975
2020-05-20 15:00:00,EU,6086711,1419813,675032
2020-05-20 15:00:00,US,7158264,1270383,1986987
2020-05-20 16:00:00,EU,6145308,1448297,676707
2020-05-20 16:00:00,US,7463305,1307460,2141852
2020-05-20 17:00:00,EU,5886908,1367786,736791
2020-05-20 17:00:00,US,7271598,1303147,2443508
2020-05-20 18:00:00,EU,5941281,1376934,772827
2020-05-20 18:00:00,US,7870557,1290307,2698857
2020-05-20 19:00:00,EU,5339407,1328661,754338
2020-05-20 19:00:00,US,8199855,1272289,2717097
2020-05-20 20:00:00,EU,4776870,1218953,704887
2020-05-20 20:00:00,US,7988746,1244318,2727677
2020-05-20 21:00:00,EU,4432199,1091379,652662
2020-05-20 21:00:00,US,7820728,1311735,2840903
2020-05-20 22:00:00,EU,4046872,973028,526418
2020-05-20 22:00:00,US,7823714,1305948,2738316
2020-05-20 23:00:00,EU,3525491,811170,415766
2020-05-20 23:00:00,US,7731290,1376322,2816891
2020-05-21 0:00:00,EU,3686897,838091,424214
2020-05-21 0:00:00,US,8368042,1501226,3197770
2020-05-21 1:00:00,EU,3797173,853091,351622
2020-05-21 1:00:00,US,8884629,1741202,3486938
2020-05-21 2:00:00,EU,3972681,871371,346134
2020-05-21 2:00:00,US,8546443,1639942,3449806
2020-05-21 3:00:00,EU,4502089,962710,354604
2020-05-21 3:00:00,US,7687425,1514535,3085997
2020-05-21 4:00:00,EU,4930933,1021912,439672
2020-05-21 4:00:00,US,6920561,1305524,2723798
2020-05-21 5:00:00,EU,5471686,1099370,505987
2020-05-21 5:00:00,US,6312515,1143348,2237425
2020-05-21 6:00:00,EU,6055939,1221703,611681
2020-05-21 6:00:00,US,5637983,979564,1726500
2020-05-21 7:00:00,EU,6718037,1355871,684765
2020-05-21 7:00:00,US,5337721,867926,1423172
2020-05-21 8:00:00,EU,6929543,1393823,702787
2020-05-21 8:00:00,US,5330593,806271,1227603
2020-05-21 9:00:00,EU,6926384,1380786,762781
2020-05-21 9:00:00,US,5365338,778559,1186475
2020-05-21 10:00:00,EU,6735523,1356000,709914
2020-05-21 10:00:00,US,5813980,861541,1375232
2020-05-21 11:00:00,EU,6838215,1338444,772017
2020-05-21 11:00:00,US,6436367,1005162,1663500
2020-05-21 12:00:00,EU,6976795,1416974,836750
2020-05-21 12:00:00,US,7551660,1330301,2031664
2020-05-21 13:00:00,EU,7219749,1455525,812271
2020-05-21 13:00:00,US,8428091,1259033,2300933
2020-05-21 14:00:00,EU,11141456,1478552,779525
2020-05-21 14:00:00,US,9002721,1245154,2431506
2020-05-21 15:00:00,EU,7588579,1519699,813449
2020-05-21 15:00:00,US,8792773,1350345,2694104
2020-05-21 16:00:00,EU,8627503,1805901,981709
2020-05-21 16:00:00,US,9189764,1451501,2902855
2020-05-21 17:00:00,EU,7928835,1657078,934536
2020-05-21 17:00:00,US,8583151,1398642,2731288
2020-05-21 18:00:00,EU,7348338,1618363,987752
2020-05-21 18:00:00,US,8395373,1388438,2946011
2020-05-21 19:00:00,EU,6500641,1485302,954144
2020-05-21 19:00:00,US,8820625,1380354,2813144
2020-05-21 20:00:00,EU,5924213,1387166,966579
2020-05-21 20:00:00,US,8643166,1341685,2804263
2020-05-21 21:00:00,EU,5272077,1272011,875459
2020-05-21 21:00:00,US,8437691,1353349,2752925
2020-05-21 22:00:00,EU,4627221,1102743,687435
2020-05-21 22:00:00,US,8470239,1448790,3081069
2020-05-21 23:00:00,EU,3987627,933966,545572
2020-05-21 23:00:00,US,8294665,1477450,3274629
2020-05-22 0:00:00,EU,4144913,970217,531458
2020-05-22 0:00:00,US,8923826,1526991,3433117
2020-05-22 1:00:00,EU,4262171,985319,491031
2020-05-22 1:00:00,US,9573292,1793922,3830821
2020-05-22 2:00:00,EU,4391368,991871,477819
2020-05-22 2:00:00,US,9284158,1742813,3892762
2020-05-22 3:00:00,EU,4813190,1058251,498285
2020-05-22 3:00:00,US,8413110,1525170,3523475
2020-05-22 4:00:00,EU,5303950,1151004,573471
2020-05-22 4:00:00,US,7856988,1304741,3174380
2020-05-22 5:00:00,EU,5984102,1258531,665582
2020-05-22 5:00:00,US,7051972,1163345,2439238
2020-05-22 6:00:00,EU,6556541,1371904,765767
2020-05-22 6:00:00,US,6459224,966240,1747035
2020-05-22 7:00:00,EU,6611180,1417767,905683
2020-05-22 7:00:00,US,5887405,835799,1505251
2020-05-22 8:00:00,EU,6685020,1406667,886590
2020-05-22 8:00:00,US,5662065,760205,1253489
2020-05-22 9:00:00,EU,7186638,1515350,929493
2020-05-22 9:00:00,US,5418445,725692,1159461
2020-05-22 10:00:00,EU,7490613,1579562,1027041
2020-05-22 10:00:00,US,5997646,811034,1382169
2020-05-22 11:00:00,EU,7739682,1584230,1056670
2020-05-22 11:00:00,US,6785819,982879,1694190
2020-05-22 12:00:00,EU,8337912,1703325,1086718
2020-05-22 12:00:00,US,8098369,1281321,2096468
2020-05-22 13:00:00,EU,8228357,1775847,1079413
2020-05-22 13:00:00,US,8671853,1235236,2393166
2020-05-22 14:00:00,EU,8333061,1861951,1013478
2020-05-22 14:00:00,US,9154952,1305210,2563255
2020-05-22 15:00:00,EU,8125896,1717124,950800
2020-05-22 15:00:00,US,9369691,1346456,2585277
2020-05-22 16:00:00,EU,7944779,1634165,845264
2020-05-22 16:00:00,US,9924238,1438607,2647715
2020-05-22 17:00:00,EU,7662573,1632708,858467
2020-05-22 17:00:00,US,9722331,1438439,2711227
2020-05-22 18:00:00,EU,7298052,1569942,852162
2020-05-22 18:00:00,US,8843022,1358929,2502446
2020-05-22 19:00:00,EU,6650256,1438906,835395
2020-05-22 19:00:00,US,8985775,1383880,2517121
2020-05-22 20:00:00,EU,6132162,1339768,792951
2020-05-22 20:00:00,US,9045376,1461535,2614843
2020-05-22 21:00:00,EU,5502286,1214862,731676
2020-05-22 21:00:00,US,8758309,1386180,2671478
2020-05-22 22:00:00,EU,4678277,1094194,613734
2020-05-22 22:00:00,US,8404472,1353467,2685665
2020-05-22 23:00:00,EU,3983240,948104,481179
2020-05-22 23:00:00,US,8170849,1316312,2733217
2020-05-23 0:00:00,EU,4092906,990291,484605
2020-05-23 0:00:00,US,9125150,1495212,3412294
2020-05-23 1:00:00,EU,4220039,1009277,472570
2020-05-23 1:00:00,US,9261443,1649959,3784911
2020-05-23 2:00:00,EU,4472788,1082648,582662
2020-05-23 2:00:00,US,9573538,1696170,3924257
2020-05-23 3:00:00,EU,4733307,1130782,608092
2020-05-23 3:00:00,US,8809561,1600220,3655356
2020-05-23 4:00:00,EU,5198203,1195222,624470
2020-05-23 4:00:00,US,8511364,1374425,3346078
2020-05-23 5:00:00,EU,5911185,1293449,728317
2020-05-23 5:00:00,US,7842347,1262839,2749078
2020-05-23 6:00:00,EU,6607193,1405866,826665
2020-05-23 6:00:00,US,7024950,1079886,2199770
2020-05-23 7:00:00,EU,7123034,1480847,937733
2020-05-23 7:00:00,US,6265274,938775,1881865
2020-05-23 8:00:00,EU,7209648,1494089,946722
2020-05-23 8:00:00,US,5938729,852755,1513914
2020-05-23 9:00:00,EU,7270635,1503692,1000515
2020-05-23 9:00:00,US,5795754,862132,1437255
2020-05-23 10:00:00,EU,7346318,1524685,1018439
2020-05-23 10:00:00,US,5982436,898828,1504673
2020-05-23 11:00:00,EU,7579943,1557675,1060910
2020-05-23 11:00:00,US,6684461,1035499,1833652
2020-05-23 12:00:00,EU,7648588,1614225,1089471
2020-05-23 12:00:00,US,7302837,1120724,2148391
2020-05-23 13:00:00,EU,7456104,1590741,1042535
2020-05-23 13:00:00,US,7917425,1187680,2541883
2020-05-23 14:00:00,EU,7663090,1639022,1008940
2020-05-23 14:00:00,US,8811946,1298841,2853106
2020-05-23 15:00:00,EU,7484302,1619131,982102
2020-05-23 15:00:00,US,9260367,1363315,2941153
2020-05-23 16:00:00,EU,7769855,1720684,948985
2020-05-23 16:00:00,US,9501481,1410458,2852278
2020-05-23 17:00:00,EU,7614073,1688584,989115
2020-05-23 17:00:00,US,9237744,1368486,2917319
2020-05-23 18:00:00,EU,7176219,1629442,956845
2020-05-23 18:00:00,US,9268545,1332849,3022122
2020-05-23 19:00:00,EU,6545858,1452539,926853
2020-05-23 19:00:00,US,9194309,1317657,3044023
2020-05-23 20:00:00,EU,6099659,1400565,866779
2020-05-23 20:00:00,US,8817476,1355920,3014439
2020-05-23 21:00:00,EU,5348140,1206792,758380
2020-05-23 21:00:00,US,8370818,1227784,2897133
2020-05-23 22:00:00,EU,4557239,1084345,640474
2020-05-23 22:00:00,US,8316016,1233362,2793524
2020-05-23 23:00:00,EU,3835750,936352,494985
2020-05-23 23:00:00,US,8227583,1239792,2847731
2020-05-24 0:00:00,EU,4116570,1017678,521775
2020-05-24 0:00:00,US,9154437,1510806,3214488
2020-05-24 1:00:00,EU,4294437,1041510,520004
2020-05-24 1:00:00,US,8952873,1533866,3443433
2020-05-24 2:00:00,EU,4430464,1061350,510404
2020-05-24 2:00:00,US,8960828,1608533,3480373
2020-05-24 3:00:00,EU,4691586,1098677,513076
2020-05-24 3:00:00,US,8629774,1476720,3232225
2020-05-24 4:00:00,EU,5094467,1146420,543177
2020-05-24 4:00:00,US,8448595,1351889,3020962
2020-05-24 5:00:00,EU,5674173,1230155,599604
2020-05-24 5:00:00,US,7787722,1182747,2435831
2020-05-24 6:00:00,EU,6369813,1323602,728515
2020-05-24 6:00:00,US,7218264,1083883,1946898
2020-05-24 7:00:00,EU,6845900,1406932,819902
2020-05-24 7:00:00,US,6455638,913414,1505469
2020-05-24 8:00:00,EU,7027747,1437459,852596
2020-05-24 8:00:00,US,6044279,823995,1285827
2020-05-24 9:00:00,EU,7174621,1460617,861670
2020-05-24 9:00:00,US,5896405,798234,1160194
2020-05-24 10:00:00,EU,7355505,1506925,912844
2020-05-24 10:00:00,US,6295939,907986,1281717
2020-05-24 11:00:00,EU,7525537,1548575,958389
2020-05-24 11:00:00,US,6773294,966623,1592664
2020-05-24 12:00:00,EU,7658013,1570799,937150
2020-05-24 12:00:00,US,7697682,1028541,1907786
2020-05-24 13:00:00,EU,7677964,1610513,961279
2020-05-24 13:00:00,US,8495105,1164100,2327361
2020-05-24 14:00:00,EU,7674235,1692636,908885
2020-05-24 14:00:00,US,8929638,1292594,2598222
2020-05-24 15:00:00,EU,7580181,1753218,965210
2020-05-24 15:00:00,US,8959339,1304682,2669064
2020-05-24 16:00:00,EU,7574170,1721411,917070
2020-05-24 16:00:00,US,9276882,1347380,2738184
2020-05-24 17:00:00,EU,7376742,1756638,947841
2020-05-24 17:00:00,US,8568223,1269005,2704302
2020-05-24 18:00:00,EU,6844687,1666728,924838
2020-05-24 18:00:00,US,8289868,1205376,2750367
2020-05-24 19:00:00,EU,6451138,1540892,903516
2020-05-24 19:00:00,US,7920012,1210053,2823865
2020-05-24 20:00:00,EU,5830217,1385691,859388
2020-05-24 20:00:00,US,7678643,1166315,2840422
2020-05-24 21:00:00,EU,5075639,1221938,788751
2020-05-24 21:00:00,US,7334642,1146557,2777272
2020-05-24 22:00:00,EU,4284075,1073528,652064
2020-05-24 22:00:00,US,7101551,1136716,2687894
2020-05-24 23:00:00,EU,3634455,929740,490882
2020-05-24 23:00:00,US,6840258,1132628,2565751
2020-05-25 0:00:00,EU,3601709,914262,461515
2020-05-25 0:00:00,US,7274318,1292211,3024255
2020-05-25 1:00:00,EU,3835026,985856,490219
2020-05-25 1:00:00,US,7274269,1384710,3253568
2020-05-25 2:00:00,EU,4011044,994729,465007
2020-05-25 2:00:00,US,7518057,1470663,3198580
2020-05-25 3:00:00,EU,4353403,1025756,499534
2020-05-25 3:00:00,US,7165276,1354751,3043250
2020-05-25 4:00:00,EU,4820913,1089964,510516
2020-05-25 4:00:00,US,7084159,1224588,2669754
2020-05-25 5:00:00,EU,5409665,1161110,566073
2020-05-25 5:00:00,US,6659043,1130117,2168841
2020-05-25 6:00:00,EU,5932181,1219583,643356
2020-05-25 6:00:00,US,6017687,974570,1680578
2020-05-25 7:00:00,EU,6257558,1270730,722126
2020-05-25 7:00:00,US,5906009,871861,1354152
2020-05-25 8:00:00,EU,6459188,1291458,780590
2020-05-25 8:00:00,US,5907066,823376,1191552
2020-05-25 9:00:00,EU,6606819,1308853,804152
2020-05-25 9:00:00,US,5821650,848444,1084075
2020-05-25 10:00:00,EU,6758811,1375698,883251
2020-05-25 10:00:00,US,6085185,975179,1313137
2020-05-25 11:00:00,EU,6921308,1412692,881644
2020-05-25 11:00:00,US,6555294,999150,1566886
2020-05-25 12:00:00,EU,6488257,1484011,878124
2020-05-25 12:00:00,US,7364496,1107525,1993818
2020-05-25 13:00:00,EU,6599184,1665441,853172
2020-05-25 13:00:00,US,8479194,1257541,2242767
2020-05-25 14:00:00,EU,6525501,1635633,822399
2020-05-25 14:00:00,US,9186302,1402614,2684546
2020-05-25 15:00:00,EU,6469446,1654188,817709
2020-05-25 15:00:00,US,9390297,1470482,2775078
2020-05-25 16:00:00,EU,6456202,1595537,792817
2020-05-25 16:00:00,US,9494330,1490970,2843121
2020-05-25 17:00:00,EU,6198277,1548713,792565
2020-05-25 17:00:00,US,9387358,1438969,2619102
2020-05-25 18:00:00,EU,5755556,1484015,812219
2020-05-25 18:00:00,US,9070408,1394531,2682760
2020-05-25 19:00:00,EU,5284685,1384268,803394
2020-05-25 19:00:00,US,9211293,1396665,2769710
2020-05-25 20:00:00,EU,4855084,1286226,769086
2020-05-25 20:00:00,US,8959591,1365801,2859578
2020-05-25 21:00:00,EU,4290677,1138050,675139
2020-05-25 21:00:00,US,8833126,1350187,2846598
2020-05-25 22:00:00,EU,3740965,1024139,566116
2020-05-25 22:00:00,US,8388268,1329855,2725799
2020-05-25 23:00:00,EU,3364405,909844,497613
2020-05-25 23:00:00,US,8059081,1302654,2438020
2020-05-26 0:00:00,EU,3586765,964130,488544
2020-05-26 0:00:00,US,8816320,1446193,2758682
2020-05-26 1:00:00,EU,3740008,993848,452148
2020-05-26 1:00:00,US,8742020,1504604,2930400
2020-05-26 2:00:00,EU,3868594,982143,449459
2020-05-26 2:00:00,US,8648831,1581907,3013046
2020-05-26 3:00:00,EU,4060996,1008551,452281
2020-05-26 3:00:00,US,8289908,1483890,2875233
2020-05-26 4:00:00,EU,4601801,1080100,511810
2020-05-26 4:00:00,US,8149093,1382776,2645227
2020-05-26 5:00:00,EU,5078447,1154621,564530
2020-05-26 5:00:00,US,7615103,1253323,2095224
2020-05-26 6:00:00,EU,5541932,1230244,634581
2020-05-26 6:00:00,US,6801417,1062589,1702866
2020-05-26 7:00:00,EU,6128478,1398274,724114
2020-05-26 7:00:00,US,7134965,978777,1439123
2020-05-26 8:00:00,EU,5939532,1300194,753929
2020-05-26 8:00:00,US,7258412,899592,1302849
2020-05-26 9:00:00,EU,6464397,1399299,808783
2020-05-26 9:00:00,US,7225931,950036,1215735
2020-05-26 10:00:00,EU,6849604,1467546,880893
2020-05-26 10:00:00,US,7452280,1074732,1289345
2020-05-26 11:00:00,EU,7194707,1573737,968814
2020-05-26 11:00:00,US,8435882,1235161,1485294
2020-05-26 12:00:00,EU,7182929,1689327,975445
2020-05-26 12:00:00,US,8977772,1159828,1690091
2020-05-26 13:00:00,EU,7118267,1750446,1003037
2020-05-26 13:00:00,US,9142507,1149131,2600742
2020-05-26 14:00:00,EU,6710008,1662586,857044
2020-05-26 14:00:00,US,8880818,1235212,2761197
2020-05-26 15:00:00,EU,6778839,1672870,817559
2020-05-26 15:00:00,US,9521118,1370589,2789140
2020-05-26 16:00:00,EU,6730011,1695170,823678
2020-05-26 16:00:00,US,10086039,1459114,2694821
2020-05-26 17:00:00,EU,6839423,1600157,882346
2020-05-26 17:00:00,US,9990904,1365117,2802696
2020-05-26 18:00:00,EU,6713466,1623908,929788
2020-05-26 18:00:00,US,9895685,1398145,2880705
2020-05-26 19:00:00,EU,6207475,1483359,931567
2020-05-26 19:00:00,US,9668412,1428992,3107000
2020-05-26 20:00:00,EU,5595506,1347286,896741
2020-05-26 20:00:00,US,9493680,1417316,3033761
2020-05-26 21:00:00,EU,4901231,1188965,783422
2020-05-26 21:00:00,US,8929107,1386374,2991283
2020-05-26 22:00:00,EU,4102311,1019595,642388
2020-05-26 22:00:00,US,8647494,1348391,2938502
2020-05-26 23:00:00,EU,3560183,911163,518602
2020-05-26 23:00:00,US,9498515,1380686,2968233
2020-05-27 0:00:00,EU,3785550,968280,469796
2020-05-27 0:00:00,US,9925947,1540007,3462397
2020-05-27 1:00:00,EU,3888612,959482,449277
2020-05-27 1:00:00,US,9875459,1682039,3772806
2020-05-27 2:00:00,EU,3985734,971774,453622
2020-05-27 2:00:00,US,9408854,1688480,3627949
2020-05-27 3:00:00,EU,4474572,1047208,479010
2020-05-27 3:00:00,US,9175621,1536977,3287845
2020-05-27 4:00:00,EU,4857449,1091485,519477
2020-05-27 4:00:00,US,8902229,1423799,3160075
2020-05-27 5:00:00,EU,5531275,1192241,593337
2020-05-27 5:00:00,US,7684246,1193505,2278673
2020-05-27 6:00:00,EU,6294825,1363801,696623
2020-05-27 6:00:00,US,7476553,991189,1851612
2020-05-27 7:00:00,EU,6725481,1456887,775018
2020-05-27 7:00:00,US,6837138,874148,1496053
2020-05-27 8:00:00,EU,6737091,1441367,824402
2020-05-27 8:00:00,US,6355781,778578,1249463
2020-05-27 9:00:00,EU,6987998,1492267,879200
2020-05-27 9:00:00,US,6816944,863194,1245758
2020-05-27 10:00:00,EU,7228343,1614181,915550
2020-05-27 10:00:00,US,7656468,1068705,1336285
2020-05-27 11:00:00,EU,7595769,1677255,981841
2020-05-27 11:00:00,US,7987318,1185401,1626069
2020-05-27 12:00:00,EU,7765198,1766729,997142
2020-05-27 12:00:00,US,8670508,1324405,1865909
2020-05-27 13:00:00,EU,7784651,1793754,956346
2020-05-27 13:00:00,US,9531546,1376380,2146633
2020-05-27 14:00:00,EU,7729195,1806409,924683
2020-05-27 14:00:00,US,10032871,1411637,2304618
2020-05-27 15:00:00,EU,7535583,1763956,903965
2020-05-27 15:00:00,US,9101308,1238197,2208032
2020-05-27 16:00:00,EU,7528995,1787713,916687
2020-05-27 16:00:00,US,10076876,1442014,2553509
2020-05-27 17:00:00,EU,7391095,1756789,969181
2020-05-27 17:00:00,US,9946910,1410291,2410278
2020-05-27 18:00:00,EU,6807159,1618457,921483
2020-05-27 18:00:00,US,9382091,1430993,2553721
2020-05-27 19:00:00,EU,6587461,1603479,954824
2020-05-27 19:00:00,US,9409967,1473491,2618359
2020-05-27 20:00:00,EU,5797555,1410269,879998
2020-05-27 20:00:00,US,9076703,1472054,2678871
2020-05-27 21:00:00,EU,4874507,1226416,795742
2020-05-27 21:00:00,US,8373168,1369300,2506245
2020-05-27 22:00:00,EU,4044660,1105277,618529
2020-05-27 22:00:00,US,8395261,1412955,2458978
2020-05-27 23:00:00,EU,3623584,1038922,534165
2020-05-27 23:00:00,US,8467734,1433538,2592224
2020-05-28 0:00:00,EU,3755383,1057662,487856
2020-05-28 0:00:00,US,9277607,1814608,3103427
2020-05-28 1:00:00,EU,3680079,984822,426686
2020-05-28 1:00:00,US,9258041,1810336,3286165
2020-05-28 2:00:00,EU,3895608,1006366,423612
2020-05-28 2:00:00,US,9308183,1822534,3318036
2020-05-28 3:00:00,EU,4371961,1098023,448469
2020-05-28 3:00:00,US,8975874,1654819,2971744
2020-05-28 4:00:00,EU,4917495,1177551,473644
